p_id,name,price,colour,brand,ratingCount,avg_rating,description,Washable,Dryable,Availabilitystatus
15427372,Anouk Women Blue Kurta with Yarn Dyed Trousers,21.9,Blue,Anouk,28,4.5357,"Blue self design Kurta with Trousers Kurta design: Checked self design Straight shape Regular style Mandarin collar three-quarter regular sleeves Knee length with straight hem Polyester machine weave fabric Trousers design: Solid Trousers Partially elasticated waistband The model (height 5'8) is wearing a size STop fabric: 52% Polyester &amp, 48% Cotton Bottom fabric: 52% Polyester &amp, 48% Cotton Machine wash",yes,no,unavailable
15274330,MANGO Women Off White & Red Striped Pullover,37.4,Off White,MANGO,26,4.5385,Off-white and red striped pullover has a mock collar long sleeves zip closure ribbed hem The model (height 5'8) is wearing a size S 48% viscose 31% polyester 21% polyamide Machine wash,yes,yes,available
16945876,Anouk Magenta & Gold-Toned Ethnic Motifs Embroidered Silk Blend Banarasi Saree,43.7,Magenta,Anouk,13,4.5385,Design Details Magenta and gold-toned banarasi saree Ethnic motifs embroidered saree with woven design border Has ethnic embroidered detail Disclaimer: The saree comes with an unstitched blouse piece The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Length: 5.5 metres plus 0.8 metre blouse piece Width: 1.06 metres (approx.)Silk Blend Dry Clean,no,yes,available
15327310,AMERICAN EAGLE OUTFITTERS Women Blue High-Rise Mildly Distressed Heavy Fade Stretchable Jeans,52.1,Blue,AMERICAN EAGLE OUTFITTERS,13,4.5385,Light shade heavy fade blue jeans Regular fit high-rise Mildly distressed Stretchable 5 pocket Length: cropped Fit: Regular Fit Stretchable The model (height 5'8) is wearing a size 2897% Cotton 2% Elastane and 1% Polyester Machine wash,yes,no,unavailable
16893050,H&M Women Grey Solid V-Neck Cardigan,15.6,Grey,H&M,22,4.5455,Cardigan in a soft knit containing some wool. Relaxed fit with a V-neck and buttons down the front. Dropped shoulders long wide sleeves and ribbing at the cuffs and hem.41% Acrylic 3% Elastane 52% Polyester 4% Wool Machine Wash,yes,yes,available
15102906,MANGO Off White Linen Regular Top,18.6,Off White,MANGO,11,4.5455,Off white regular top Solid Shoulder straps Knitted Straight design Decorative knot suspenders The model (height 5'8) is wearing a size S 100% Linen Machine wash,yes,yes,unavailable
17953034,FOREVER 21 Black Fitted Crop Top,7.3,Black,FOREVER 21,9,4.5556,Black crop fitted top Solid Round neck sleeveless no sleeves Knitted 97% Cotton 3% Lycra Machine wash The model (height 5'8) is wearing a size S,yes,no,unavailable
17185466,H&M Women Beige & Grey Solid Sweatshirt Shorts,13.5,Beige,H&M,9,4.5556,Shorts in lightweight sweatshirt fabric made from a cotton and recycled polyester blend. Regular elasticated drawstring waist pockets in the side seams and straight legs with slits in one side.80% Cotton 20% Polyester Machine wash,yes,yes,unavailable
17964932,H&M Women Yellow Rapid-Dry Sports Top,13.5,Yellow,H&M,9,4.5556,Straight-cut sports top in fast-drying mesh with short sleeves and a rounded hem. Slightly longer at the back. The polyester content of the top is recycled.87% Polyester 13% Elastane Machine Wash The model (height 5'8) is wearing a size S,yes,no,available
18305296,H&M Women Black 2-Pack Cycling Shorts,13.5,Black,H&M,9,4.5556,Knee-length cycling shorts in soft cotton jersey. High waist with covered elastication.95% Cotton 5% Elastane Machine wash The model (height 5'8'') is wearing a size S,yes,yes,unavailable
17049154,Anouk Navy Blue Checked Checked Pure Cotton A-line Top,17.7,Navy Blue,Anouk,18,4.5556,Navy blue regular a-line top Checked Boat neck short puff sleeve sleeves Gathered or pleated detail Woven 100% Cotton Machine wash The model (height 5'8) is wearing a size S,yes,no,unavailable
16653658,Levis Women Blue 311 Shaping Skinny Fit Mid Rise Light Fade Stretchable Jeans,44.8,Blue,Levis,9,4.5556,Medium shade light fade blue jeans Skinny fit mid-rise Brand Fit: 311 Shaping Clean look Stretchable 5 pocket Length: regular Brand Fit: 311 Shaping Fit: Skinny Fit Stretchable The model (height 5'8) is wearing a size 2864% Cotton 34% Polyester 2% Elastane Machine Wash,yes,no,available
12696136,H&M Women Black Cotton Jersey Cycling Shorts,7.3,Black,H&M,1028,4.5593,Cycling shorts in stretch cotton jersey with an elasticated waist 95% Cotton 5% Elastane Machine wash,yes,yes,available
16653790,Levis x Deepika Padukone Women White Super Wide Leg Jeans,47.9,White,Levis,23,4.5652,"Light shade no fade white jeans Wide leg mid-rise Clean look Stretchable 4 pocket Length: regular The classic wide fit just got wider with our mile high leg jeans. This is part of the Levi's x Deepika Padukone collaboration which reflects her personal aesthetic in an iconic Levi's way. Fit: Wide Leg Stretchable Size worn by the model: 28 Waist: 26""Hips: 36""Height: 5'7""98.5% Cotton 1.5% Elastane Machine Wash",yes,no,unavailable
16175534,H&M Women Red Cotton Blend Sweatpants,13.5,Red,H&M,37,4.5676,red solid sweatpants has covered elastication and a concealed drawstring at the waist discreet pockets in the side seams and covered elastication at the hems 60% Cotton 40% Polyester Machine wash,yes,no,available
13043052,ONLY Women Grey Solid Denim Jacket,38.5,Grey,ONLY,37,4.5676,"Grey solid jacket has a spread collar 2 pockets button closure long sleeves straight hem and polyester lining Material: 99% Cotton and 1% Elastane Machine Wash The model (height 5'8"") is wearing a size S",yes,yes,available
17686890,FOREVER 21 Blue Solid Casual Tank Top,4.2,Blue,FOREVER 21,7,4.5714,Blue tank top Solid Shoulder straps sleeveless no sleeves Knitted 95/5 COTTON SPANDEX 160 GSMmachine wash The model (height 5'8) is wearing a size S,yes,yes,available
18208004,H&M Women White Wide Linen-Blend Trousers,15.6,White,H&M,28,4.5714,Wide relaxed-fit ankle-length trousers in a linen and viscose weave. High waist with covered elastication and discreet pockets in the side seams. Unlined.55% Linen 45% Viscose Machine Wash,yes,yes,available
17104772,Anouk Women Sea Green Pure Cotton Bandhani Print Top with Palazzos,19.8,Sea Green,Anouk,21,4.5714,Sea green printed Top with Trousers Top design: Bandhani printed A-line shape Pleated style Round neck sleeveless Above knee length with flared hem Pure cotton machine weave fabric Trousers design: Solid cropped palazzos Partially elasticated waistband Slip-on closure Top fabric: Pure Cotton Bottom fabric: Pure Cotton Machine wash The model (height 5'8) is wearing a size S,yes,no,available
17104862,Anouk Women Charcoal Grey Pure Cotton Printed Pleated Top with Palazzos,19.8,Charcoal,Anouk,7,4.5714,Charcoal grey printed Top with Palazzos Top design: Floral printed A-line shape Pleated style Round neck sleeveless Above knee length with flared hem Pure cotton machine weave fabric Palazzos design: Solid Palazzos Partially elasticated waistband Slip-on closure The model (height 5'8) is wearing a size STop fabric: Pure Cotton Bottom fabric: Pure Cotton Machine wash,yes,yes,available
15265894,MANGO Women Green Cullote Stretchable Cropped Jeans,31.1,Green,MANGO,7,4.5714,Coloured shade no fade jeans Flared mid-rise Clean look Stretchable 5 pocket Length: cropped 98% Cotton 2% elastane Machine wash Fit: Cullote Stretchable The model (height 5'8) is wearing a size 28,yes,yes,available
16259426,Anouk Multicoloured Sequinned Pure Georgette Saree,40.6,Multi,Anouk,7,4.5714,Design Details Multicoloured saree Embellished striped saree with embellished border Has sequinned detail The saree comes with an unstitched blouse piece,no,no,available
15714560,ONLY Pink & Blue Printed Basic Jumpsuit,41.7,Pink,ONLY,7,4.5714,Pink and blue printed basic jumpsuit has a shirt collar short sleeves 2 pockets Polyester Machine wash Wash light colours separate The model (height 5'8) is wearing a size S,yes,no,available
18084562,H&M Girls Pink Cotton Jersey Cropped Top,5.2,Pink,H&M,151,4.5828,Cropped top in soft cotton jersey with a narrow trim around the neckline and short sleeves.97% Cotton 3% Elastane Machine Wash,yes,no,unavailable
15630126,H&M Women White Rib-Knit Sweater Vest,23.9,White,H&M,12,4.5833,Oversized sweater vest in a soft rib knit containing some wool with a deep V-neck dropped shoulders and a straight hem with angled slits in the sides.64% Polyester 30% Acrylic 6% Wool Machine Wash Oversized for the relaxed fit,yes,yes,unavailable
12630366,ONLY Women Green Solid Playsuit,31.2,Green,ONLY,24,4.5833,Green solid playsuit has a shoulder straps sleeveless Material: 100% Polyester Machine Wash The model (height 5'8'') is wearing a size S,yes,no,available
16653772,Levis Women Blue Skinny Fit Light Fade Stretchable Jeans,44.8,Blue,Levis,12,4.5833,Light shade light fade blue jeans Skinny fit mid-rise Clean look Stretchable 5 pocket Length: regular 26% Cotton 25% Polyester 21% Modal 14% Viscose 12% Lyocell 2% Elastane Fit: Skinny Fit Stretchable The model (height 5'8) is wearing a size 28,no,yes,available
14441598,H&M Women Grey Solid Cycling Shorts,7.3,Grey,H&M,145,4.5862,Cycling shorts in soft cotton jersey with an elasticated waist 95% Cotton 5% Elastane Machine wash,yes,yes,available
15962288,MANGO Women Black Pure Cotton Denim Jacket,47.8,Black,MANGO,17,4.5882,Black solid denim jacket has a spread collar 4 pockets has a button closure long sleeves straight hemline without lining The model (height 5'8) is wearing a size S 100% Cotton Machine-wash,yes,yes,available
18652012,H&M Girls Pink & White Cotton Jersey Bow-detail Strappy Top,4.2,Pink,H&M,10,4.6,Flared strappy top in soft patterned cotton jersey with decorative gathers around the front of the neckline and narrow shoulder straps with a sewn-on bow at the top.100% Cotton Machine wash,yes,no,unavailable
13211912,Pepe Jeans Women Grey Striped Sweatshirt,23.9,Grey,Pepe Jeans,10,4.6,"Grey striped sweatshirt has a round neck long sleeves straight hem The model (height 5'8"") is wearing a size SMaterial: Cotton Machine wash",yes,no,available
15790152,H&M Women Beige Solid Acrylic Collared Jumper,23.9,Beige,H&M,5,4.6,Jumper in a soft knit containing some alpaca wool. Relaxed fit with a collar wrapover V-neck dropped shoulders long sleeves and ribbing around the neckline cuffs and hem.Jumper in a soft knit containing some alpaca wool. Relaxed fit with a collar wrapover V-neck dropped shoulders long sleeves and ribbing around the neckline cuffs and hem.56% Acrylic 5% Alpaca 39% Polyester Machine Wash,yes,yes,available
15738706,ONLY Women Green Pullover,26,Green,ONLY,15,4.6,Green self design pullover has a round neck long sleeves ribbed hem Viscose rayon Dry clean The model (height 5'8) is wearing a size S,no,yes,unavailable
18084676,H&M Women Green Solid Shacket,28.1,Green,H&M,10,4.6,Shacket in twill with a collar buttons down the front and large flap chest pockets. Relaxed fit with low dropped shoulders and long sleeves with buttoned cuffs. Unlined 52% Cotton 48% Lyocell Machine wash The model is wearing a size S.,yes,yes,available
17417200,Anouk Women Red & White Bandhani Printed Angrakha Gotta Patti A-Line Kurta,31.2,Red,Anouk,5,4.6,"Colour: red and white Bandhani printed V-neck Three-quarter regular sleeves A-line shape with angrakha style Tie-up detail Gotta patti detail Ankle length with flared hem Machine weave regular cotton Cotton Polyester Machine wash Size worn by the model: SChest: 34""Height: 5'7""",yes,yes,unavailable
18626254,ONLY Women Blue Bootcut High-Rise Low Distress Light Fade Jeans,36.4,Blue,ONLY,5,4.6,Medium shade light fade blue jeans Bootcut high-rise Low distress Non stretchable 5 pocket Length: regular Fit: Bootcut Non Stretchable The model (height 5'8) is wearing a size 28 Machine wash,yes,yes,unavailable
17022590,MANGO Women Charcoal Grey Solid Wide Leg Trousers,37.4,Charcoal,MANGO,5,4.6,Charcoal grey woven trousers Regular fit Mid-rise Length: regular Pattern: solid Flat-front with no pleats design Feature: plain 2 pockets 86% polyester 12% viscose and 2% elastane Machine-wash Fit: Regular Fit The model (height 5'8) is wearing a size 28,yes,yes,available
16653608,Levis Women Blue Skinny Fit Light Fade Stretchable Jeans,38.5,Blue,Levis,15,4.6,Light shade light fade blue jeans Skinny fit mid-rise Clean look Stretchable 5 pocket Length: regular Fit: Skinny Fit Stretchable The model (height 5'8) is wearing a size 2866% Cotton 33% Polyester 1% Elastane Machine wash,yes,no,available
16865718,Levis X Deepika Padukone Women Blue 70S Wide Leg High-Rise Light Fade Stretchable Jeans,47.9,Blue,Levis,10,4.6,"Light shade light fade blue jeans Wide leg high-rise Clean look Stretchable 5 pocket Length: regular Fit: Wide Leg Stretchable Size worn by the model: 28 Waist: 26""Hips: 37""Height: 5'7""69% Cotton 30% Polyester 1% Elastane Machine-wash",yes,no,available
18259544,MANGO Lime Green Pure Cotton Solid Ruched Top,10.3,Lime Green,MANGO,28,4.6071,Lime green regular top Solid V-neck short puff sleeves Ruched detail Knitted cotton 100% cotton Machine-wash The model (height 5'8) is wearing a size S,yes,yes,available
14979848,H&M Women Grey Solid Cropped Cotton Sweatshirt,15.6,Grey,H&M,13,4.6154,Cropped top in soft sweatshirt fabric. Boxy fit with a round neckline dropped shoulders and long sleeves with covered elastication at the cuffs. Soft brushed inside.100% Cotton Machine-wash,yes,yes,unavailable
18131678,H&M Women Beige Striped Wide Trousers,13.5,Beige,H&M,24,4.625,Low-waisted trousers in an airy weave with straight legs. Relaxed fit with covered elastication and a drawstring at the waist and side pockets.81% Viscose 19% Linenhand wash,no,yes,available
14927330,H&M Women Beige Solid Sleeveless Hoodie,15.6,Beige,H&M,8,4.625,Sleeveless longer-style hoodie in sweatshirt fabric made from a cotton blend. Straight cut in a relaxed fit with dropped shoulders a double-layered hood jersey-lined yoke with a zip at the front and a rounded hem. Soft brushed inside.60% Cotton 40% Polyester Machine-wash The model (height 5'8) is wearing a size S,yes,yes,unavailable
16781554,Levis X Deepika Padukone Blue Ribbed Fitted Top,16.7,Blue,Levis,38,4.6316,"Blue regular fitted top Vertical striped High neck sleeveless no sleeves Woven cotton A ribbed fitted tee that pairs perfectly with high waisted jeans and shorts for the perfect summer look? This is it. Bring your style to summer with this tee. This is part of the Levi's x Deepika Padukone collaboration which reflects her personal aesthetic in an iconic Levi's way.97% Cotton 3% Elastane Machine-wash Size worn by the model: SChest: 32""Height: 5'7""",yes,yes,unavailable
17970658,Nike Women Black & White Brand Logo Print Applique Tank Top,20.8,Black,Nike,11,4.6364,"Product design detail:Black and white regular tank top Brand logo print Round neck sleeveless no sleeves Applique detail Knitted and woven 100% POLYESTERMachine wash Size worn by the model: SChest: 32""Height: 5'9""",yes,yes,unavailable
15804502,AMERICAN EAGLE OUTFITTERS Women Blue Skinny Fit High-Rise Light Fade Jeans,37.5,Blue,AMERICAN EAGLE OUTFITTERS,11,4.6364,Dark shade light fade blue jeans Skinny fit high-rise Clean look Non stretchable 4 pocket Length: cropped Fit: Skinny Fit Non Stretchable The model (height 5'8) is wearing a size 2875% Cotton 14% Polyester 8% Rayon and 3% Elastane,no,no,available
18652028,H&M Blue Halterneck Cropped Top,7.3,Blue,H&M,36,4.6389,Halterneck cropped top in soft ribbed jersey 94% Polyester 6% Elastane Machine Wash,yes,yes,unavailable
15821686,Nike Black Dri-FIT Training RACEBACK Tank Top,13.5,Black,Nike,52,4.6538,Special Technology:Engineered with Dri-FIT technology Product Design Details Black regular tank top Solid Round neck sleeveless no sleeves Knitted 100% polyester Machine wash The model (height 5'8) is wearing a size S,yes,no,unavailable
17674588,H&M Women Brown Mesh Top,7.3,Brown,H&M,145,4.6621,Fitted top in mesh with a round neckline and extra-long sleeves.5% Elastane 95% Polyester Machine Wash,yes,no,available
17124538,H&M Women White Rib-Knit Cardigan,15.6,White,H&M,86,4.6628,"Cardigan in a soft rib-knit cotton blend. Relaxed fit with a V-neck buttons down the front low dropped shoulders and long wide sleeves.40% Acrylic 60% Cotton Machine Wash The model (height 5'8"") is wearing a size S",yes,no,unavailable
17014916,FOREVER 21 Women Black & Beige Checked Crop Pullover,15.6,Black,FOREVER 21,6,4.6667,Black checked pullover has a round necklong sleeves ribbed hem 100% Polyester Machine wash The model (height 5'8) is wearing a size S,yes,no,available
15016366,Levis Women Yellow Printed Hooded Sweatshirt,23.9,Yellow,Levis,9,4.6667,"Yellow printed sweatshirt has a hood long sleeves straight hem The model (height 5'8) is wearing a size S 80% Cotton &amp, 20% Polyester  Machine wash",yes,no,unavailable
1324799,Pepe Jeans Women Blue Slim Fit Low-Rise Clean Look Jeans,25,Blue,Pepe Jeans,3,4.6667,"Blue medium wash low-rise 5-pocket jeans clean look light fade has a zip fly with a button closure a waistband with belt loops Cotton Machine-wash Slim fit The model (height 5'6"" and waist 26"") is wearing a size 28",yes,yes,unavailable
18107034,ONLY Red & White Striped Basic Jumpsuit,26,Red,ONLY,6,4.6667,Red and white striped basic jumpsuit has a square neck sleeveless pockets Viscose Rayon Machine Wash The model (height 5'8) is wearing a size S,yes,no,available
15696920,ONLY Women Black & Pink Printed A-Line Midi Skirt,29.2,Black,ONLY,18,4.6667,"Black pink and white printed A-line midi skirt has an elasticated waistband with slip-on closure and flared hem The model(height 5'8"") is wearing size SPolyestrer Machine wash",yes,no,unavailable
18640676,Puma Women White & Black Color-Blocked Relaxed-Fit Cropped Jacket,41.7,White,Puma,3,4.6667,White and black color-blocked relaxed-fit cropped jacket has a hood half front zipper closure two pockets and long sleeves Nylon Machine-wash Close all fastenings Use only mild detergent Wash with similar color Relaxed-Fit The model (height 5'8'') is wearing size XS,yes,yes,available
17022486,MANGO Women Green Solid Faux-Leather Pleated Skirt,58.2,Green,MANGO,3,4.6667,Green solid pleated skirt flared hem slip on closure 100% polyester.Coating: 100% polyurethane Machine wash,yes,no,available
18131608,H&M Purple Printed Cropped Top,10.4,Purple,H&M,31,4.6774,Cropped fitted top in soft printed cotton jersey with a round neckline and short sleeves.The model (height 5'8'') is wearing a size S 100% Cotton Machine wash,yes,yes,unavailable
17842686,H&M Women Black Seamless Sports Top,13.5,Black,H&M,31,4.6774,"Sleeveless cropped sports top in fast-drying functional fabric designed to help keep you dry and cool while exercising. Narrow cut at the top with wide shoulder straps one of which crosses the other at the back to create an open section. The top is designed with the minimum number of seams for a more comfortable fit and increased mobility.7% Elastane 93% Polyamide Machine Wash The model (height 5'8"") is wearing a size S",yes,no,unavailable
15846132,H&M Women Grey & Beige Faux Shearling Shirt Jacket,46.9,Grey,H&M,10,4.7,Shirt jacket in soft faux shearling with a collar buttons down the front a yoke with a pleat at the back and welt front pockets. Dropped shoulders and long sleeves with buttoned cuffs. Lined.100% Polyester Dry Clean,no,yes,unavailable
18409754,FOREVER 21 Women Black Self Designed Crop Top,13.5,Black,FOREVER 21,7,4.7143,Black crop regular top Self design self design Shoulder straps sleeveless no sleeves Knitted The model (height 5'8) is wearing a size S 96% Cotton 4% Spandex Machine wash,yes,yes,available
16652184,H&M Women Beige Solid V-Neck Jumper,15.6,Beige,H&M,7,4.7143,Oversized jumper in a knit containing some wool. V-neck dropped shoulders and long sleeves. Ribbing at the cuffs and hem and slits in the sides. Slightly longer at the back.52% Polyester 41% Acrylic 4% Wool 3% Elastane Machine wash,yes,no,unavailable
16935756,FOREVER 21 Women Pink Solid Tiered A-Line Mini Skirt,15.6,Pink,FOREVER 21,7,4.7143,Pink solid tiered Relaxed Fit mini skirt has an elasticated waistband with slip-on closure and flared hem 100% Polyester Hand Wash The model (height 5'8) is wearing a size 36,no,no,available
16756008,Puma Women Purple Textured Sports Shorts,31.2,Purple,Puma,7,4.7143,"Purple textured solid mid-rise sports shorts has 2 pockets slip-on closure Regular Fit The model (height 5'8) is wearing a size 2891% Polyester 7% Elastane Close All Fastenings, Use Only Mild Detergentt, Wash with similar color",no,yes,available
13236192,MANGO Women Black Solid Cropped Shacket,37.4,Black,MANGO,7,4.7143,Black solid cropped shacket has a spread collar button placket 2 flap pocket long regular sleeves curved hem Fit: Regular Fit The model (height 5'8) is wearing a size SComposition: 100% polyester.Coating: 100% polyurethane Machine wash,yes,no,available
17270160,MANGO Women Blue Wide Leg Pure Cotton Low-Rise Jeans,39.5,Blue,MANGO,7,4.7143,Medium shade no fade blue jeans Wide leg low-rise Clean look Non stretchable 5 pocket Length: regular Fit: Wide Leg Non Stretchable The model (height 5'8) is wearing a size 28100% Cotton Machine wash,yes,no,available
15035500,MANGO Cream-Coloured Solid Basic Jumpsuit with Belt,47.8,Cream,MANGO,7,4.7143,Cream-coloured solid basic jumpsuit has a v-neck sleeveless pockets 93% Viscose 7% polyester Machine wash The model (height 5'8) is wearing a size S,yes,no,available
16849312,H&M Women Black Solid Cropped Zip-Through Hoodie,15.6,Black,H&M,102,4.7157,Cropped zip-through hoodie in soft sweatshirt fabric made from a cotton blend with a zip down the front dropped shoulders and long sleeves. Front pockets and ribbing at the cuffs and hem. Soft brushed inside.38% Polyester 62% Cotton Machine wash,yes,yes,available
17088842,Anouk Women White Floral Embroidered Sequinned Kurta with Trousers,36.4,White,Anouk,18,4.7222,White embroidered Kurta with Trousers Kurta design: Floral embroidered Straight shape Regular style Round neck three-quarter regular sleeves Sequinned detail Calf length with straight hem Viscose nylonmachine weave fabric Trousers design: Solid Trousers Partially elasticated waistband Slip-on closure Top fabric: 85% viscose 15% nylon Bottom fabric: 85% viscose 15% nylon Machine wash The model (height 5'8) is wearing a size S,yes,yes,available
17013368,FOREVER 21 Black & Grey Colourblocked Styled Back Top,11.4,Black,FOREVER 21,11,4.7273,Black and grey regular styled back top Colourblocked Round neck short regular sleeves Knitted 67% tencil 28% cotton 5% elastane Machine Wash The model (height 5'8) is wearing a size S,yes,yes,available
18068630,FOREVER 21 Women Black Solid Crop Top,14.6,Black,FOREVER 21,15,4.7333,Black crop regular top Solid High neck long regular sleeves Woven 100% Polyester Machine-wash The model (height 5'8) is wearing a size S,yes,no,unavailable
16653678,Levis Women Blue 711 Skinny Fit Heavy Fade Stretchable Jeans,35.4,Blue,Levis,15,4.7333,Light shade heavy fade blue jeans 711 Skinny fit mid-rise Clean look Stretchable 5 pocket Length: regular 65% Cotton 33% Polyester 2% Elastane Machine-wash Fit: 711 Skinny Fit Stretchable The model (height 5'8) is wearing a size 28,yes,no,available
18302434,H&M Pink Tie-Hem Top,7.3,Pink,H&M,16,4.75,Short-sleeved top in soft cotton jersey with a print motif on the front and decorative tie detail at the hem.100% Cotton Line dry Only non-chlorine bleach when needed Machine wash at 40 deg Medium iron No dry clean,yes,no,available
15315416,MANGO Women Black Solid Pure Cotton Denim Waistcoat,37.4,Black,MANGO,16,4.75,"Black solid denim waistcoat has a V-neck sleeveless and studded detail 100% Cotton Machine wash The model (height 5'8"") is wearing a size S",yes,yes,available
13467244,AMERICAN EAGLE OUTFITTERS Women Olive Green Solid Cotton Jumpsuit,47.9,Green,AMERICAN EAGLE OUTFITTERS,8,4.75,Olive green solid jumpsuit has a V-neck tie-up belt detail along the waist two pockets 100% Cotton Machine-wash The model (height 5'8'') is wearing a size S,yes,no,available
15836646,Puma Women Black White Brand Logo Sporty Jacket,52.1,Black,Puma,16,4.75,"Black brand logo printed sporty jacket has a hooded 2 pockets has a zip closure long sleeves straight hemline cotton lining Cotton Machine Wash Size worn by the model: SChest: 32""Height: 5'8""",yes,no,unavailable
16124692,MANGO Navy Blue Solid Shirt Style Top,37.4,Navy Blue,MANGO,9,4.7778,Navy blue regular shirt style top Solid Shirt collar Long regular sleeves Gathered or pleated detail Knitted Button closure Composition: 59% polyamide 41% viscose Machine Wash The model (height 5'8) is wearing a size S,yes,yes,unavailable
16578728,ONLY Women White High-Rise Jeans,38.5,White,ONLY,9,4.7778,Light shade no fade white jeans Regular fit high-rise Clean look Non stretchable 5 pocket Length: cropped Machine wash Fit: Regular Fit Non Stretchable The model (height 5'8) is wearing a size 28,yes,no,available
15399070,MANGO Beige Solid Basic Jumpsuit,47.8,Beige,MANGO,9,4.7778,Beige solid basic jumpsuit has a v-neck sleeveless concealed zip closure and 2 pockets 87% Viscose rayon and 13% polyester Machine wash The model (height 5'8) is wearing a size S,yes,no,unavailable
18319606,MANGO Women Green Self-Design Tweed Single-Breasted Blazer,68.6,Green,MANGO,9,4.7778,Green self-design tweed formal blazer has a notched lapel collar single-breasted with button closures long sleeves 3 pockets and an attached lining The model (height 5'8) is wearing a size SShell: 80% polyester 19% viscose 1% elastane Lining: 55% polyester 45% viscose Dry-clean,no,no,available
18747130,H&M Women Beige Sweatshirt Shorts,10.4,Beige,H&M,14,4.7857,"Shorts in lightweight sweatshirt fabric made from a cotton blend. High drawstring waist with covered elastication discreet pockets in the side seams and short slits at the hems.The model (height 5'8"") is wearing a size S 60% Cotton 40% Polyester Machine Wash",yes,no,unavailable
14010206,MANGO Women Green Solid Mid-Rise Regular Satin Finish Shorts,24.9,Green,MANGO,5,4.8,Green solid mid-rise regular satin finish shorts has and elasticated waistband with slip-on closure Regular Fit The model (height 5'8) is wearing a size 2896% Polyester and 4% Elastane Machine wash,yes,yes,unavailable
15740902,ONLY Women Green Printed Sweatshirt,29.2,Green,ONLY,5,4.8,Green printed sweatshirt has a hooded na pockets long sleeves closure straight hem The model (height 5'8) is wearing a size SCotton Machine wash,yes,yes,unavailable
17608014,MANGO Women Green Chain Printed Trousers,39.5,Green,MANGO,10,4.8,Green and off white woven trousers Regular fit Mid-rise Length: regular Pattern: conversational printed Flat-front with no pleats design Feature: plain 100% Polyester Machine wash Fit: Regular Fit The model (height 5'8) is wearing a size 28,yes,no,unavailable
17610432,Columbia Women Sea Green Insulator Puffer Jacket,114.6,Sea Green,Columbia,5,4.8,Sea green solid insulator puffer jacket has a hooded 2 pockets has a zip closure long sleeves straight hemline polyester lining The model (height 5'8) is wearing a size SOuter shell: Polyester Lining fabric: Polyester Machine wash,yes,no,available
17695408,FOREVER 21 Women Lavender & Yellow Humour and Comic Printed Pure Cotton Pullover,10.4,Lavender,FOREVER 21,11,4.8182,Lavender printed pullover has a round neck long sleeves ribbed hem 100% Cotton Machine wash The model (height 5'8) is wearing a size S,yes,yes,unavailable
9684085,FOREVER 21 Women Blue & White Printed Playsuit,10.9,Blue,FOREVER 21,11,4.8182,Blue and white printed playsuit has a off-shoulder sleeveless 100% cotton Machine-wash The model (height 5'8'') is wearing a size M,yes,yes,unavailable
17093958,Anouk Women Blue Pure Cotton Kurta,17.7,Blue,Anouk,11,4.8182,"Colour: blue Solid Mandarin collar Three-quarter regular sleeves Straight shape with regular style Calf length with straight hem Machine weave regular cotton 100% Cotton Machine wash Size worn by the model: SChest: 32""Height: 5'6""",yes,yes,available
19071720,H&M Turquoise Blue Cotton Crop Top,4.2,Turquoise Blue,H&M,6,4.8333,Crop top in stretch ribbed cotton with shoulder straps.95% Cotton 5% Elastanehand wash,no,yes,unavailable
16160338,H&M Women Black Ribbed Unitard,13.5,Black,H&M,24,4.8333,Unitard in sturdy ribbed jersey with a stand-up collar and zip at the top 8% Elastane 92% Polyester Machine wash,yes,no,available
17507856,H&M Women Black & White Checked Jacquard-Knit Skirt,15.6,Black,H&M,6,4.8333,Short skirt in a soft jacquard knit with an elasticated ribbed waistband.45% Acrylic 55% Polyamide Machine wash,yes,yes,unavailable
15424186,H&M Women Black Checked Sleeveless Shirts,23.9,Black,H&M,12,4.8333,Straight-cut sleeveless shirt in a soft weave containing some wool with a collar press-studs down the front and a yoke at the back. Flap chest pockets with a concealed press-stud gently dropped shoulders and raw edges around the armholes and hem. Unlined.7% Acrylic 2% Wool 89% Polyester 2% Polyamide Machine Wash,yes,yes,unavailable
15634382,Reebok Unisex Blue RXP Brand Logo Printed Back Sporty Jacket,62.5,Blue,Reebok,6,4.8333,Product design details Blue geometric printed sporty jacketstand collar 2 pocketszip closurelong sleevesstraight hemlinemesh lininghas a mock collar Front utility zipper pockets Fit: Relaxed Shell: 100% nylon Lining: 100% polyester Machine wash The model (height 6') is wearing a size M,yes,no,available
17049104,Anouk Women Turquoise Blue And Orange Geometric Printed Pure Cotton Kurti with Trousers,31.2,Turquoise Blue,Anouk,13,4.8462,Turquoise blue printed Kurti with Trousers Kurti design: Geometric printed A-line shape Regular style Shirt collar three-quarter regular sleeves Above knee length with curved hem Pure cotton machine weave fabric Trousers design: Solid Trousers Partially elasticated waistband Slip-on closure The model (height 5'8) is wearing a size STop fabric: Pure Cotton Bottom fabric: Pure Cotton Hand wash,yes,yes,available
17507882,H&M Women White & Black Printed Side Slit Tie-Detail Skirt,13.5,White,H&M,33,4.8485,Fitted knee-length skirt in heavy jersey. High waist with covered elastication narrow ties that can be wound around the waist several times and a high slit at the front of the hem.13% Elastane 87% Polyester Machine wash,yes,no,available
